number of pathes,directory,errors
4,./unchecked_low_level_calls/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4
4,./unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859
4,./unchecked_low_level_calls/lotto
4,./unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae
4,./unchecked_low_level_calls/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87
4,./unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2
4,./bad_randomness/guess_the_random_number
4,./bad_randomness/random_number_generator
4,./bad_randomness/old_blockhash
4,./bad_randomness/smart_billions
4,./bad_randomness/lottery
4,./bad_randomness/lucky_doubler
4,./bad_randomness/blackjack
4,./bad_randomness/etheraffle
4,./arithmetic/timelock
4,./arithmetic/integer_overflow_add
4,./arithmetic/tokensalechallenge
4,./arithmetic/integer_overflow_mul
4,./arithmetic/token
4,./arithmetic/integer_overflow_multitx_onefunc_feasible
4,./arithmetic/insecure_transfer
0,./arithmetic/overflow_single_tx,error class atribute
4,./arithmetic/overflow_simple_add
4,./arithmetic/integer_overflow_benign_1
4,./arithmetic/integer_overflow_1
4,./arithmetic/BECToken
4,./arithmetic/integer_overflow_mapping_sym_1
4,./arithmetic/integer_overflow_minimal
4,./arithmetic/integer_overflow_multitx_multifunc_feasible
4,./denial_of_service/dos_number
4,./denial_of_service/dos_address
4,./denial_of_service/send_loop
4,./denial_of_service/auction
4,./denial_of_service/list_dos
3,./denial_of_service/dos_simple,error class atribute
4,./reentrancy/reentrancy_simple
4,./reentrancy/etherbank
4,./reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f
4,./reentrancy/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1
4,./reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e
4,./reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5
4,./reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782
4,./reentrancy/reentrancy_insecure
4,./reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b
4,./reentrancy/reentrancy_bonus
4,./reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f
4,./reentrancy/reentrancy_cross_function
4,./reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68
4,./reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106
4,./reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8
4,./reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e
4,./reentrancy/simple_dao
4,./reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e
4,./reentrancy/spank_chain_payment
4,./reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344
4,./reentrancy/etherstore
4,./reentrancy/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4
4,./reentrancy/reentrance
4,./reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3
4,./reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12
4,./reentrancy/reentrancy_dao
4,./reentrancy/0x7541b76cb60f4c60af330c208b0623b7f54bf615
4,./reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839
4,./reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31
4,./reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888
4,./reentrancy/modifier_reentrancy
4,./time_manipulation/ether_lotto
4,./time_manipulation/roulette
4,./time_manipulation/governmental_survey
0,./time_manipulation/timed_crowdsale,openai error
4,./time_manipulation/lottopollo
4,./short_addresses/short_address_example
4,./front_running/ERC20
4,./front_running/odds_and_evens
4,./front_running/FindThisHash
4,./front_running/eth_tx_order_dependence_minimal
4,./other/crypto_roulette
4,./other/open_address_lottery
4,./other/name_registrar
4,./access_control/arbitrary_location_write_simple
4,./access_control/incorrect_constructor_name3
4,./access_control/parity_wallet_bug_2
4,./access_control/phishable
4,./access_control/FibonacciBalance
4,./access_control/proxy
4,./access_control/incorrect_constructor_name2
4,./access_control/wallet_04_confused_sign
4,./access_control/rubixi
4,./access_control/wallet_02_refund_nosub
0,./access_control/parity_wallet_bug_1,error slither and clean
4,./access_control/simple_suicide
4,./access_control/incorrect_constructor_name1
4,./access_control/multiowned_vulnerable
4,./access_control/mapping_write
1,./access_control/wallet_03_wrong_constructor,openai error
4,./access_control/mycontract
4,./access_control/unprotected0
